Filename,Touches
gpslogger/src/main/java/com/mendhak/gpslogger/ui/components/ExpandableListAdapter.java,2
gpslogger/src/main/res/layout/activity_faq.xml,6
gpslogger/src/main/res/layout/activity_faq_list_group.xml,4
gpslogger/src/main/assets/faq/.gitignore,1
gpslogger/src/main/assets/faq/.gitkeep,1
gpslogger/src/main/java/com/mendhak/gpslogger/senders/email/Mail.java,11
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/opengts/OpenGTSJob.java,12
gpslogger/src/test/java/com/mendhak/gpslogger/loggers/opengts/OpenGTSJobTest.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/opengts/OpenGTSClient.java,2
gpslogger/src/main/java/com/mendhak/gpslogger/senders/owncloud/OwnCloudSettingsFragment.java,17
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/settings/OwnCloudManager.java,1
gpslogger/src/main/java/com/mendhak/gpslogger/settings/GeneralSettingsFragment.java,11
gpslogger/src/main/java/com/mendhak/gpslogger/common/MessageBoxCallback.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/common/Utilities.java,79
gpslogger/src/main/java/com/mendhak/gpslogger/senders/dropbox/DropboxAuthorizationFragment.java,12
gpslogger/src/main/java/com/mendhak/gpslogger/senders/email/AutoEmailFragment.java,23
gpslogger/src/main/java/com/mendhak/gpslogger/senders/ftp/FtpFragment.java,11
gpslogger/src/main/java/com/mendhak/gpslogger/senders/googledrive/GoogleDriveSettingsFragment.java,6
gpslogger/src/main/java/com/mendhak/gpslogger/senders/opengts/OpenGTSFragment.java,13
gpslogger/src/main/java/com/mendhak/gpslogger/senders/osm/OSMAuthorizationFragment.java,14
gpslogger/src/main/java/com/mendhak/gpslogger/settings/LoggingSettingsFragment.java,21
gpslogger/src/main/java/com/mendhak/gpslogger/settings/UploadSettingsFragment.java,5
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/GenericViewFragment.java,1
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/GpsBigViewFragment.java,1
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/GpsDetailedViewFragment.java,1
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/GpsLogViewFragment.java,1
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/GpsSimpleViewFragment.java,1
gpslogger/src/main/java/com/mendhak/gpslogger/ui/fragments/PermissionedFragment.java,1
gpslogger/src/test/java/com/mendhak/gpslogger/common/UtilitiesTest.java,7
gpslogger/src/main/java/com/mendhak/gpslogger/views/GpsLogViewFragment.java,13
gpslogger/src/main/java/com/mendhak/gpslogger/views/GpsSimpleViewFragment.java,42
gpslogger/src/main/java/com/mendhak/gpslogger/common/OpenGTSClient.java,15
gpslogger/src/main/java/com/mendhak/gpslogger/views/GenericViewFragment.java,35
gpslogger/src/main/java/com/mendhak/gpslogger/views/GpsDetailedViewFragment.java,55
gpslogger/src/main/java/com/mendhak/gpslogger/settings/PerformanceSettingsFragment.java,16
gpslogger/src/main/java/com/mendhak/gpslogger/views/GpsBigViewFragment.java,23
gpslogger/src/main/java/com/mendhak/gpslogger/views/PermissionedFragment.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/views/PermissionedPreferenceFragment.java,5
gpslogger/src/main/res/drawable-mdpi/bitcoin.png,3
gpslogger/src/main/res/drawable-mdpi/github.png,2
gpslogger/src/main/res/layout/alertview.xml,5
gpslogger/src/test/java/com/mendhak/gpslogger/MediumInstrumentationTestRunner.java,3
gpslogger/src/test/java/com/mendhak/gpslogger/SmallInstrumentationTestRunner.java,4
gpslogger/src/test/java/com/mendhak/gpslogger/UtilitiesTests.java,17
gpslogger/src/test/java/com/mendhak/gpslogger/loggers/FileLoggerTests.java,5
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/Gpx10FileLogger.java,14
gpslogger/src/main/java/com/mendhak/gpslogger/common/FileDialog/FolderSelectorDialog.java,8
gpslogger/src/main/java/com/mendhak/gpslogger/senders/IFileSender.java,5
gpslogger/src/main/java/com/mendhak/gpslogger/senders/gdocs/GoogleDriveManager.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/senders/gdocs/GoogleDriveSettingsFragment.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/common/IMessageBoxCallback.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/common/IPreferenceValidation.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/IFileLogger.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/senders/gdocs/GoogleDriveJob.java,2
gpslogger/src/test/java/com/mendhak/gpslogger/UtilitiesTest.java,1
gpslogger/src/test/java/com/mendhak/gpslogger/loggers/Gpx10AnnotateHandlerTest.java,1
gpslogger/src/test/java/com/mendhak/gpslogger/loggers/Gpx10WriteHandlerTest.java,1
gpslogger/src/test/java/com/mendhak/gpslogger/loggers/Kml22AnnotateHandlerTest.java,1
gpslogger/src/test/java/com/mendhak/gpslogger/NmeaSentenceTests.java,1
gpslogger/src/main/java/com/mendhak/gpslogger/PreferenceNames.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/Kml22FileLogger.java,7
gpslogger/src/main/java/com/mendhak/gpslogger/senders/ftp/FtpHelper.java,13
gpslogger/src/main/java/com/mendhak/gpslogger/senders/gdocs/GDocsHelper.java,17
gpslogger/src/main/java/com/mendhak/gpslogger/senders/gdocs/GDocsJob.java,12
gpslogger/src/main/java/com/mendhak/gpslogger/senders/gdocs/GDocsSettingsFragment.java,13
gpslogger/src/main/java/com/mendhak/gpslogger/senders/opengts/OpenGTSHelper.java,10
gpslogger/src/main/java/com/mendhak/gpslogger/senders/osm/OSMHelper.java,12
gpslogger/src/main/java/com/mendhak/gpslogger/senders/owncloud/OwnCloudHelper.java,8
gpslogger/src/main/java/com/mendhak/gpslogger/views/component/CustomSwitchPreference.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/views/component/ExpandableListAdapter.java,6
gpslogger/src/main/java/com/mendhak/gpslogger/senders/ftp/AutoFtpFragment.java,10
gpslogger/src/main/java/com/mendhak/gpslogger/common/PreferenceValidationFragment.java,2
gpslogger/src/main/res/values-land-xhdpi/dimens.xml,2
gpslogger/src/main/res/drawable/header.jpg,2
gpslogger/src/main/res/drawable/header2.png,2
gpslogger/src/main/java/com/mendhak/gpslogger/views/component/GpsLoggerDrawerItem.java,1
gpslogger/src/main/res/drawable-mdpi/coffee.png,1
gpslogger/src/main/java/com/mendhak/gpslogger/senders/dropbox/DropBoxHelper.java,13
gpslogger/src/main/java/com/mendhak/gpslogger/senders/email/AutoEmailHelper.java,11
gpslogger/src/main/res/values-es-MX/strings.xml,2
gpslogger/src/main/res/values-pt-BR/strings.xml,6
gpslogger/src/main/res/values-zh-TW/strings.xml,2
gpslogger/src/main/java/com/mendhak/gpslogger/views/component/ExpandableTextView.java,3
gpslogger/src/main/res/values/attr.xml,2
gpslogger/src/main/java/com/mendhak/gpslogger/common/FifoDeque.java,2
gpslogger/src/main/res/drawable-hdpi/owncloud.png,2
gpslogger/src/main/java/com/mendhak/gpslogger/common/AppCompatActivityMenuKeyInterceptor.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/PlainTextFileLogger.java,5
gpslogger/src/main/res/values-es-ES/strings.xml,3
gpslogger/src/main/res/values-es-PE/strings.xml,1
gpslogger/src/main/res/values-fr-CA/strings.xml,1
gpslogger/src/main/res/values-pt-PT/strings.xml,1
gpslogger/src/main/res/values-sv-SE/strings.xml,1
gpslogger/src/main/res/values-zh-CN/strings.xml,1
gpslogger/src/main/res/values-zh-HK/strings.xml,1
gpslogger/src/main/libs/activation.jar,2
gpslogger/src/main/libs/additionnal.jar,2
gpslogger/src/main/libs/dropbox-android-sdk-1.6.3.jar,2
gpslogger/src/main/libs/mail.jar,2
gpslogger/src/main/libs/android-async-http-1.4.1.jar,2
gpslogger/src/main/java/com/mendhak/gpslogger/IGpsLoggerServiceClient.java,16
gpslogger/src/main/java/com/mendhak/gpslogger/common/IActionListener.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/customurl/HttpUrlLogger.java,7
gpslogger/src/main/java/com/mendhak/gpslogger/common/events/AutoEmailEvent.java,2
gpslogger/src/main/java/com/mendhak/gpslogger/common/events/CustomUrlLoggedEvent.java,2
gpslogger/src/main/java/com/mendhak/gpslogger/common/events/DropboxEvent.java,2
gpslogger/src/main/java/com/mendhak/gpslogger/common/events/FtpEvent.java,2
gpslogger/src/main/java/com/mendhak/gpslogger/common/events/GDocsEvent.java,2
gpslogger/src/main/java/com/mendhak/gpslogger/common/events/OpenGTSLoggedEvent.java,2
gpslogger/src/main/java/com/mendhak/gpslogger/common/events/OpenStreetMapEvent.java,2
gpslogger/src/main/res/drawable-mdpi/performance.png,1
gpslogger/src/main/libs/icons/gps_icon01.png,1
gpslogger/src/main/libs/icons/gps_icon02.png,1
gpslogger/src/main/libs/icons/gps_icon03.png,1
gpslogger/src/main/libs/icons/gps_icon04.png,1
gpslogger/src/main/libs/icons/gps_icon05.png,1
gpslogger/src/main/res/drawable-hdpi/gpsloggericon2.png,2
gpslogger/src/main/res/drawable-mdpi/gpsloggericon2.png,2
gpslogger/src/main/res/drawable-mdpi/notification.png,1
gpslogger/src/main/res/drawable-mdpi/play.png,2
gpslogger/src/main/res/drawable-mdpi/stop.png,2
gpslogger/src/main/res/drawable-xhdpi/gpsloggericon2.png,1
gpslogger/src/main/res/drawable-xhdpi/notification.png,1
gpslogger/src/main/res/drawable-xxhdpi/gpsloggericon2.png,1
gpslogger/src/main/res/drawable-xxhdpi/notification.png,1
gpslogger/src/main/res/drawable-xxxhdpi/gpsloggericon2.png,1
gpslogger/src/main/res/drawable-xxxhdpi/notification.png,1
gpslogger/src/main/res/drawable-hdpi/gpsloggericon3.png,1
gpslogger/src/main/res/drawable-mdpi/gpsloggericon3.png,1
gpslogger/src/main/res/drawable-xhdpi/gpsloggericon3.png,1
gpslogger/src/main/res/drawable-xxhdpi/gpsloggericon3.png,1
gpslogger/src/main/res/drawable-xxxhdpi/gpsloggericon3.png,1
gpslogger/src/main/java/com/mendhak/gpslogger/NavigationDrawerFragment.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/customurl/CustomUrlLoggerActivity.java,6
gpslogger/src/main/java/com/mendhak/gpslogger/settings/UploadSettingsActivity.java,6
gpslogger/src/main/java/com/mendhak/gpslogger/views/component/ToggleComponent.java,5
gpslogger/src/main/libs/dropbox-android-sdk.jar,2
gpslogger/src/main/res/drawable-hdpi/compassrose.jpg,2
gpslogger/src/main/res/drawable-hdpi/drawer_shadow.9.png,2
gpslogger/src/main/res/drawable-hdpi/ic_drawer.png,2
gpslogger/src/main/res/drawable-mdpi/accuracy.png,2
gpslogger/src/main/res/drawable-mdpi/altitude.png,3
gpslogger/src/main/res/drawable-mdpi/autosend.png,1
gpslogger/src/main/res/drawable-mdpi/compass.png,2
gpslogger/src/main/res/drawable-mdpi/direction.png,1
gpslogger/src/main/res/drawable-mdpi/drawer_shadow.9.png,2
gpslogger/src/main/res/drawable-mdpi/duration.png,2
gpslogger/src/main/res/drawable-mdpi/email.png,1
gpslogger/src/main/res/drawable-mdpi/exit.png,1
gpslogger/src/main/res/drawable-mdpi/file.png,2
gpslogger/src/main/res/drawable-mdpi/folder.png,2
gpslogger/src/main/res/drawable-mdpi/ftp.png,1
gpslogger/src/main/res/drawable-mdpi/helpfaq.png,1
gpslogger/src/main/res/drawable-mdpi/ic_drawer.png,2
gpslogger/src/main/res/drawable-mdpi/loggingsettings.png,1
gpslogger/src/main/res/drawable-mdpi/opengts.png,1
gpslogger/src/main/res/drawable-mdpi/openstreetmap.png,1
gpslogger/src/main/res/drawable-mdpi/satellite_count.png,2
gpslogger/src/main/res/drawable-mdpi/settings.png,1
gpslogger/src/main/res/drawable-mdpi/speed.png,3
gpslogger/src/main/res/drawable-mdpi/uparrow.png,2
gpslogger/src/main/res/drawable-xhdpi/drawer_shadow.9.png,2
gpslogger/src/main/res/drawable-xhdpi/ic_drawer.png,1
gpslogger/src/main/res/drawable-xxhdpi/drawer_shadow.9.png,1
gpslogger/src/main/res/drawable-xxhdpi/ic_drawer.png,1
gpslogger/src/main/res/drawable/circle_dark.xml,1
gpslogger/src/main/res/drawable/circle_white.xml,1
gpslogger/src/main/res/drawable/progress.xml,1
gpslogger/src/main/res/drawable/rounded_gray.xml,1
gpslogger/src/main/res/drawable/rounded_gray_thin.xml,1
gpslogger/src/main/res/layout/actionbar.xml,2
gpslogger/src/main/res/layout/activity_customurl.xml,2
gpslogger/src/main/res/layout/common_filelist.xml,1
gpslogger/src/main/res/layout/common_list_black_text.xml,1
gpslogger/src/main/res/layout/common_simple_dropdown.xml,1
gpslogger/src/main/res/layout/file_dialog_main.xml,1
gpslogger/src/main/res/layout/file_dialog_row.xml,1
gpslogger/src/main/res/layout/fragment_navigation_drawer.xml,1
gpslogger/src/test/java/com/mendhak/gpslogger/GpsMainActivityTests.java,18
gpslogger/src/main/java/com/mendhak/gpslogger/settings/LoggingSettingsActivity.java,19
gpslogger/src/main/java/com/mendhak/gpslogger/senders/email/AutoEmailActivity.java,7
gpslogger/src/main/java/com/mendhak/gpslogger/senders/ftp/AutoFtpActivity.java,7
gpslogger/src/main/java/com/mendhak/gpslogger/senders/opengts/OpenGTSActivity.java,6
gpslogger/src/main/java/com/mendhak/gpslogger/common/FileDialog/FileDialog.java,6
gpslogger/src/main/java/com/mendhak/gpslogger/common/FileDialog/SelectionMode.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/settings/GeneralSettingsActivity.java,6
gpslogger/src/main/java/com/mendhak/gpslogger/senders/ftp/Ftp.java,3
gpslogger/src/main/java/com/mendhak/gpslogger/loggers/OpenGTSLogger.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/common/GpsRollingFileAppender.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/senders/dropbox/DropBoxAuthorizationActivity.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/senders/gdocs/GDocsSettingsActivity.java,4
gpslogger/src/main/java/com/mendhak/gpslogger/senders/opengts/GpxReader.java,2
gpslogger/src/main/java/com/mendhak/gpslogger/senders/osm/OSMAuthorizationActivity.java,4
gpslogger/src/main/res/drawable-mdpi/singlepoint_disabled.png,2
gpslogger/src/main/assets/faq.html,5
gpslogger/src/test/java/com/mendhak/gpslogger/loggers/GpxLoggerTests.java,2
gpslogger/src/test/java/GpsMainActivityTests.java,2
gpslogger/src/main/res/values-hdpi/integers.xml,1
gpslogger/src/main/res/values-mdpi/integers.xml,1
gpslogger/src/main/res/values-w820dp/dimens.xml,1
gpslogger/src/main/res/values-xhdpi/integers.xml,1
GPSLogger/src/com/mendhak/gpslogger/GpsMainActivity.java,102
GPSLogger/src/com/mendhak/gpslogger/GpsSettingsActivity.java,44
GPSLogger/src/com/mendhak/gpslogger/common/DebugLogger.java,7
google-play-services_lib/src/android/UnusedStub.java,3
gpslogger/src/main/libs/icons/accuracy.xcf,1
gpslogger/src/main/libs/icons/annotate2.xcf,1
gpslogger/src/main/libs/icons/duration.xcf,1
gpslogger/src/main/libs/icons/ic_action_one.xcf,1
gpslogger/src/main/libs/icons/share.xcf,1
gpslogger/src/main/libs/icons/singlepoint.xcf,1
gpslogger/src/main/libs/icons/upload.xcf,1
gpslogger/src/main/res/drawable-hdpi/annotate2.png,1
gpslogger/src/main/res/drawable-hdpi/annotate2_active.png,1
gpslogger/src/main/res/drawable-hdpi/annotate2_disabled.png,1
gpslogger/src/main/res/drawable-hdpi/share.png,1
gpslogger/src/main/res/drawable-hdpi/singlepoint.png,1
gpslogger/src/main/res/drawable-hdpi/upload.png,1
gpslogger/src/main/res/drawable-mdpi/annotate2.png,1
gpslogger/src/main/res/drawable-mdpi/annotate2_active.png,1
gpslogger/src/main/res/drawable-mdpi/annotate2_disabled.png,1
gpslogger/src/main/res/drawable-mdpi/share.png,1
gpslogger/src/main/res/drawable-mdpi/singlepoint.png,1
gpslogger/src/main/res/drawable-mdpi/upload.png,1
gpslogger/src/main/res/drawable-xhdpi/annotate2.png,1
gpslogger/src/main/res/drawable-xhdpi/annotate2_active.png,1
gpslogger/src/main/res/drawable-xhdpi/annotate2_disabled.png,1
GPSLogger/src/com/mendhak/gpslogger/senders/gdocs/GDocsHelper.java,21
GPSLogger/src/com/mendhak/gpslogger/senders/gdocs/GDocsSettingsActivity.java,15
GPSLogger/src/com/mendhak/gpslogger/common/Session.java,18
GPSLogger/src/com/mendhak/gpslogger/common/Utilities.java,49
GPSLogger/src/com/mendhak/gpslogger/loggers/customurl/HttpUrlLogger.java,8
GPSLogger/src/com/mendhak/gpslogger/senders/FileSenderFactory.java,12
GPSLogger/src/com/mendhak/gpslogger/common/AppSettings.java,29
GPSLogger/src/com/mendhak/gpslogger/loggers/FileLoggerFactory.java,21
GPSLogger/src/com/mendhak/gpslogger/loggers/customurl/CustomUrlLoggerActivity.java,5
GPSLogger/src/com/mendhak/gpslogger/GpsLoggingService.java,72
GPSLogger/src/com/mendhak/gpslogger/senders/ftp/AutoFtpActivity.java,5
GPSLogger/src/com/mendhak/gpslogger/senders/ftp/Ftp.java,4
GPSLogger/src/com/mendhak/gpslogger/senders/ftp/FtpHelper.java,10
GPSLogger/src/com/mendhak/gpslogger/senders/dropbox/DropBoxHelper.java,11
GPSLogger/src/com/mendhak/gpslogger/senders/osm/OSMHelper.java,13
GPSLogger/src/com/mendhak/gpslogger/common/FileDialog/FileDialog.java,1
GPSLogger/src/com/mendhak/gpslogger/common/FileDialog/SelectionMode.java,1
GPSLogger/src/com/mendhak/gpslogger/common/RejectionHandler.java,4
GPSLogger/src/com/mendhak/gpslogger/loggers/HttpUrlLogger.java,3
GPSLogger/src/com/mendhak/gpslogger/loggers/Gpx10FileLogger.java,27
GPSLogger/src/com/mendhak/gpslogger/IGpsLoggerServiceClient.java,6
GPSLogger/src/com/mendhak/gpslogger/senders/osm/OSMAuthorizationActivity.java,8
GPSLogger/src/com/mendhak/gpslogger/Faqtivity.java,3
GPSLogger/src/com/mendhak/gpslogger/senders/dropbox/DropBoxAuthorizationActivity.java,12
GPSLogger/src/com/mendhak/gpslogger/senders/email/AutoEmailActivity.java,11
GPSLogger/src/com/mendhak/gpslogger/senders/opengts/OpenGTSActivity.java,6
GPSLogger/src/com/mendhak/gpslogger/loggers/Kml22FileLogger.java,13
GPSLogger/src/com/mendhak/gpslogger/loggers/OpenGTSLogger.java,5
GPSLogger/src/com/mendhak/gpslogger/loggers/PlainTextFileLogger.java,9
GPSLogger/src/com/mendhak/gpslogger/senders/opengts/GpxReader.java,6
GPSLogger/src/com/mendhak/gpslogger/common/OpenGTSClient.java,5
GPSLogger/src/com/mendhak/gpslogger/GpsLoggerApplication.java,7
GPSLogger/src/com/mendhak/gpslogger/senders/AlarmReceiver.java,4
GPSLogger/src/com/mendhak/gpslogger/GeneralLocationListener.java,5
GPSLogger/src/com/mendhak/gpslogger/StartupReceiver.java,3
GPSLogger/src/com/mendhak/gpslogger/common/IActionListener.java,3
GPSLogger/src/com/mendhak/gpslogger/common/IMessageBoxCallback.java,3
GPSLogger/src/com/mendhak/gpslogger/loggers/IFileLogger.java,6
GPSLogger/src/com/mendhak/gpslogger/senders/IFileSender.java,5
GPSLogger/src/com/mendhak/gpslogger/senders/ZipHelper.java,5
GPSLogger/src/com/mendhak/gpslogger/senders/email/AutoEmailHelper.java,17
GPSLogger/src/com/mendhak/gpslogger/senders/email/Mail.java,5
GPSLogger/src/com/mendhak/gpslogger/senders/opengts/OpenGTSHelper.java,4
GPSLogger/src/com/mendhak/gpslogger/shortcuts/ShortcutCreate.java,3
GPSLogger/src/com/mendhak/gpslogger/shortcuts/ShortcutStart.java,2
GPSLogger/src/com/mendhak/gpslogger/shortcuts/ShortcutStop.java,2
tests/src/com/mendhak/gpslogger/Common.java,2
tests/src/com/mendhak/gpslogger/GpsMainActivityAnnotation.java,3
tests/src/com/mendhak/gpslogger/GpsMainActivityBasicLogging.java,3
tests/src/com/mendhak/gpslogger/GpsMainActivityTest.java,3
tests/src/com/mendhak/gpslogger/GpsMainContinuity.java,3
tests/src/com/mendhak/gpslogger/README.txt,3
GPSLogger/src/net/jvw/gpslogger/loggers/PlainTextFileLogger.java,2
GPSLogger/src/com/mendhak/gpslogger/senders/gdocs/GDocsAuthorizationActivity.java,2
GPSLogger/src/com/mendhak/gpslogger/senders/osm/OSMSettingsActivity.java,3
GPSLogger/src/com/mendhak/gpslogger/loggers/Kml10FileLogger.java,12
GPSLogger/src/com/mendhak/gpslogger/senders/IAutoSendHelper.java,2
GPSLogger/src/com/mendhak/gpslogger/loggers/GpxPoint.java,3
GPSLogger/src/com/mendhak/gpslogger/loggers/IGpsLoggerSaxHandler.java,2
GPSLogger/src/com/mendhak/gpslogger/loggers/FileLoggingHelper.java,2
GPSLogger/src/com/mendhak/gpslogger/loggers/IFileLoggingHelperCallback.java,2
GPSLogger/src/com/mendhak/gpslogger/AutoEmailActivity.java,8
GPSLogger/src/com/mendhak/gpslogger/OSMAuthorizationActivity.java,3
GPSLogger/src/com/mendhak/gpslogger/OSMSettingsActivity.java,4
GPSLogger/src/com/mendhak/gpslogger/Utilities.java,30
GPSLogger/src/com/mendhak/gpslogger/helpers/AlarmReceiver.java,5
GPSLogger/src/com/mendhak/gpslogger/helpers/AutoEmailHelper.java,12
GPSLogger/src/com/mendhak/gpslogger/helpers/FileLoggingHelper.java,8
GPSLogger/src/com/mendhak/gpslogger/helpers/GeneralLocationListener.java,10
GPSLogger/src/com/mendhak/gpslogger/helpers/Mail.java,3
GPSLogger/src/com/mendhak/gpslogger/helpers/OSMHelper.java,6
GPSLogger/src/com/mendhak/gpslogger/helpers/StartupReceiver.java,3
GPSLogger/src/com/mendhak/gpslogger/helpers/ZipHelper.java,2
GPSLogger/src/com/mendhak/gpslogger/interfaces/IAutoSendHelper.java,2
GPSLogger/src/com/mendhak/gpslogger/interfaces/IFileLoggingHelperCallback.java,2
GPSLogger/src/com/mendhak/gpslogger/interfaces/IGpsLoggerSaxHandler.java,3
GPSLogger/src/com/mendhak/gpslogger/interfaces/IGpsLoggerServiceClient.java,7
GPSLogger/src/com/mendhak/gpslogger/interfaces/IMessageBoxCallback.java,2
GPSLogger/src/com/mendhak/gpslogger/model/AppSettings.java,10
GPSLogger/src/com/mendhak/gpslogger/model/GpxPoint.java,4
GPSLogger/src/com/mendhak/gpslogger/model/Session.java,4
GPSLogger/src/com/mendhak/gpslogger/helpers/GpxSaxHandler.java,2
GPSLogger/src/com/mendhak/gpslogger/helpers/KmlSaxHandler.java,2
GPSLogger/src/com/mendhak/gpslogger/helpers/SimpleCrypto.java,2
GPSLogger/src/com/mendhak/gpslogger/helpers/Base64.java,5
GPSLogger/src/com/mendhak/gpslogger/SeeMyMapSetupActivity.java,11
GPSLogger/src/com/mendhak/gpslogger/helpers/SeeMyMapHelper.java,8
GPSLogger/src/com/mendhak/gpslogger/helpers/SeeMyMapSetupHelper.java,5
GPSLogger/src/com/mendhak/gpslogger/providers/GpxSaxHandler.java,2
GPSLogger/src/com/mendhak/gpslogger/OAuthReceiver.java,2
GPSLogger/src/com/mendhak/gpslogger/helpers/AutoEmailSetupHelper.java,3
GPSLogger/src/com/mendhak/gpslogger/TestPreference.java,2
